Filename,n,m,Metodo,Tiempo
exp_random_denso_26nodos_297ejes.txt,26,297,Floyd-Warshall,18466
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,34155.9
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21035.5
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,34169
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21160.1
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,38804.5
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21814
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,35496.4
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21390.4
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,35435.8
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21692.4
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,35357.2
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,20917.9
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,34756
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,20904.6
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,36198.8
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,23669.8
exp_random_denso_27nodos_346ejes.txt,27,346,Dijkstra con cola de prioridad,35138.3
exp_random_denso_27nodos_346ejes.txt,27,346,Floyd-Warshall,21218.4
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,41601.2
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,24004.7
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,40080.1
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,24084.9
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,40981.8
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,24144.7
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,39985.7
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,23695.5
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,43599.3
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,23352.1
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,43878.6
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,25038.6
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,42910.2
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,28242.7
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,42040.5
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,25758.1
exp_random_denso_28nodos_363ejes.txt,28,363,Dijkstra con cola de prioridad,40173.4
exp_random_denso_28nodos_363ejes.txt,28,363,Floyd-Warshall,24816.4
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,44211.1
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26347
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,43670.3
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26463.8
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,43275.1
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,27587.4
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,45138.4
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26055.8
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,45503.1
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26461.7
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,46112.9
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26346.2
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,45126.6
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,26813.9
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,43908.5
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,30471.3
exp_random_denso_29nodos_401ejes.txt,29,401,Dijkstra con cola de prioridad,45065.9
exp_random_denso_29nodos_401ejes.txt,29,401,Floyd-Warshall,27453.6
